subject,predicate,object
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/population,http://www.w3.org/2004/02/skos/core#definition,Best possible matching europeandataportal.eu according Population and Society
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/population,http://www.w3.org/2004/02/skos/core#inScheme,https://registry.inspire.gv.at/codelist/OgdCategoryAustria
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/labourAndEmployment,http://www.w3.org/2000/01/rdf-schema#seeAlso,https://www.data.gv.at/
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/agriculture,http://www.w3.org/2004/02/skos/core#definition,"Best possible matching europeandataportal.eu according Agriculture, Fisheries, Forestry and Foods"
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/governmentAndPolitics,http://www.w3.org/2004/02/skos/core#topConceptOf,https://registry.inspire.gv.at/codelist/OgdCategoryAustria
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/agriculture,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/culture,http://www.w3.org/2004/02/skos/core#prefLabel,culture
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/society,http://www.w3.org/2004/02/skos/core#prefLabel,Gesellschaft und Soziales
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/society,http://purl.org/dc/terms/subject,http://inspire.ec.europa.eu/theme
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/economyAndTourism,http://www.w3.org/2004/02/skos/core#definition,Best possible matching europeandataportal.eu according Economy and Finance
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/governmentAndPolitics,http://purl.org/dc/terms/subject,http://inspire.ec.europa.eu/theme
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/recreation,http://www.w3.org/ns/adms#status,http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/OgdCategoryAustria,http://www.w3.org/2004/02/skos/core#hasTopConcept,https://registry.inspire.gv.at/codelist/OgdCategoryAustria/labourAndEmployment
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/labourAndEmployment,http://www.w3.org/2004/02/skos/core#topConceptOf,https://registry.inspire.gv.at/codelist/OgdCategoryAustria
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/educationAndScience,http://www.w3.org/2004/02/skos/core#scopeNote,INSPIRE governance level: national-technical
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/health,http://www.w3.org/2004/02/skos/core#prefLabel,health
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/recreation,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://registry.inspire.gv.at/codelist/OgdCategoryAustria/geographyAndPlanning,http://www.w3.org/2004/02/skos/core#inScheme,https://registry.inspire.gv.at/codelist/OgdCategoryAustria
